X,Y,OBJECTID,DeviceId,DeviceRef,DeviceName,DeviceText,SubBuildingName,BuildingName,BuildingNumber,Thoroughfare,Street,DoubDep_Locality,Dep_Locality,PostTown,County,PostCode,UPRN,LocationShDesc,LocationLgDesc,Manufacturer,Model,PublishStatusID,DateCreated,DateUpdated,Attribution,OwnOrgName,OwnSchemeCode,OwnWebsite,OwnTelephoneNo,CtlOrgName,CtlSchemeCode,CtlWebsite,CtlTelephoneNo,Open24Hours,DeviceNetworks,DeviceStatus,PublishStatus,DeviceValidated,Moderated,LastUpdated,LastUpdatedBy,PaymentReq,PaymentDet,SubsRequired,SubsDetails,ParkingFees,ParkingFeesDet,ParkingFeesUrl,AccRestrict,AccRestrictDet,PhysRestrict,PhysRestrictText,OnStreet,LocationType,Bearing,Access24Hours,Easting,Northing,Latitude,Longitude
347005.2496,176584.837200001,365,f7f6528236aa0a376442c26b150949d2,GBT44SATURN220871,GL191,,,,,,"Harbour Rd, Portishead, Bristol",,,Portishead,Somerset,BS20 7DE,,,,Other,,1,2023/12/12 17:27:40+00,2023/12/12 17:27:40+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,347005.2495698,176584.8372146,51.485717,-2.764612
347005.2496,176584.837200001,366,28ab6d56e998444eb8debbf6649d04de,GBT44SATURN220872,GL191,,,,,,"Harbour Rd, Portishead, Bristol",,,Portishead,Somerset,BS20 7DE,,,,Other,,1,2023/12/12 17:27:40+00,2023/12/12 17:27:40+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,347005.2495698,176584.8372146,51.485717,-2.764612
347005.2496,176584.837200001,367,318dd456f3b040775746be572a41eef4,GBT44SATURN220881,GL191,,,,,,"Harbour Rd, Portishead, Bristol",,,Portishead,Somerset,BS20 7DE,,,,Other,,1,2023/12/12 17:27:40+00,2023/12/12 17:27:40+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,347005.2495698,176584.8372146,51.485717,-2.764612
347005.2496,176584.837200001,368,f70a9eb9ddfa23fb3b89d44485bd1bdc,GBT44SATURN220882,GL191,,,,,,"Harbour Rd, Portishead, Bristol",,,Portishead,Somerset,BS20 7DE,,,,Other,,1,2023/12/12 17:27:40+00,2023/12/12 17:27:40+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,347005.2495698,176584.8372146,51.485717,-2.764612
347005.2496,176584.837200001,369,f1513e53e0b2b3561e6f1521d7a300c9,GBT44SATURN220891,GL191,,,,,,"Harbour Rd, Portishead, Bristol",,,Portishead,Somerset,BS20 7DE,,,,Other,,1,2023/12/12 17:27:41+00,2023/12/12 17:27:41+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,347005.2495698,176584.8372146,51.485717,-2.764612
347005.2496,176584.837200001,370,54b36bfe2aa63f491d16943c7ef043ac,GBT44SATURN220892,GL191,,,,,,"Harbour Rd, Portishead, Bristol",,,Portishead,Somerset,BS20 7DE,,,,Other,,1,2023/12/12 17:27:41+00,2023/12/12 17:27:41+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,347005.2495698,176584.8372146,51.485717,-2.764612
359675.5168,173731.0787,371,40f783e43e61163ab0d3803ff3c91636,GBTTRITPKM1500023,GL354,,,,,,95 Newfoundland Road,,,Bristol,County of Bristol,BS2 9LU,,,,Other,,1,2023/12/12 17:27:44+00,2023/12/12 17:27:44+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,359675.51678799,173731.0787086,51.461107,-2.581821
359675.5168,173731.0787,372,911db67dc5eebd24d7787d69d4974ca4,GBTTRITPKM1500024,GL354,,,,,,95 Newfoundland Road,,,Bristol,County of Bristol,BS2 9LU,,,,Other,,1,2023/12/12 17:27:44+00,2023/12/12 17:27:44+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,359675.51678799,173731.0787086,51.461107,-2.581821
359675.5168,173731.0787,373,767c2163a253eef3f20770449d1829eb,GBTTRITPKM1500025,GL354,,,,,,95 Newfoundland Road,,,Bristol,County of Bristol,BS2 9LU,,,,Other,,1,2023/12/12 17:27:44+00,2023/12/12 17:27:44+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,359675.51678799,173731.0787086,51.461107,-2.581821
359675.5168,173731.0787,374,8493662892d33f586f1af8975e9be522,GBTTRITPKM1500026,GL354,,,,,,95 Newfoundland Road,,,Bristol,County of Bristol,BS2 9LU,,,,Other,,1,2023/12/12 17:27:44+00,2023/12/12 17:27:44+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,359675.51678799,173731.0787086,51.461107,-2.581821
359675.5168,173731.0787,375,52d6b5d0acea76ba75337fb28dbae9b1,GBTTRITPKM1500027,GL354,,,,,,95 Newfoundland Road,,,Bristol,County of Bristol,BS2 9LU,,,,Other,,1,2023/12/12 17:27:44+00,2023/12/12 17:27:44+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,359675.51678799,173731.0787086,51.461107,-2.581821
359675.5168,173731.0787,376,6835aa5842f0e4afee8c1d3146f74267,GBTTRITPKM1500028,GL354,,,,,,95 Newfoundland Road,,,Bristol,County of Bristol,BS2 9LU,,,,Other,,1,2023/12/12 17:27:44+00,2023/12/12 17:27:44+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,359675.51678799,173731.0787086,51.461107,-2.581821
357560.0402,175884.352399999,377,3a5262e793ebd493536ae72a5c6081d1,GBTTERRA1240061,GL184,,,,,,"51 Northumbria Dr, Henleaze",,,Bristol,County of Bristol,BS9 4HN,,,,Other,,1,2023/12/12 17:31:57+00,2023/12/12 17:31:57+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,357560.04016505,175884.35242614,51.480312,-2.61253
357560.0402,175884.352399999,378,d4e3c9e6e8b5cce6b903edb4742ec635,GBTTERRA1240062,GL184,,,,,,"51 Northumbria Dr, Henleaze",,,Bristol,County of Bristol,BS9 4HN,,,,Other,,1,2023/12/12 17:31:57+00,2023/12/12 17:31:57+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,357560.04016505,175884.35242614,51.480312,-2.61253
347005.2496,176584.837200001,379,2e74930c1650b088e4dc175bbabc1e6d,GBTTERRA1240071,GL191,,,,,,"Harbour Rd, Portishead, Bristol",,,Portishead,Somerset,BS20 7DE,,,,Other,,1,2023/12/12 17:31:58+00,2023/12/12 17:31:58+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,347005.2495698,176584.8372146,51.485717,-2.764612
347005.2496,176584.837200001,380,271afefd532164546cab9f167a3a390f,GBTTERRA1240072,GL191,,,,,,"Harbour Rd, Portishead, Bristol",,,Portishead,Somerset,BS20 7DE,,,,Other,,1,2023/12/12 17:31:58+00,2023/12/12 17:31:58+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,347005.2495698,176584.8372146,51.485717,-2.764612
357560.0402,175884.352399999,381,76aabd38809d6ad5141236abdb6d9563,GBTNMEGL08106376,GL184,,,,,,"51 Northumbria Dr, Henleaze",,,Bristol,County of Bristol,BS9 4HN,,,,Other,,1,2023/12/12 17:44:59+00,2023/12/12 17:44:59+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,357560.04016505,175884.35242614,51.480312,-2.61253
357560.0402,175884.352399999,382,37253ead7d1414d4aa96791776105641,GBTNMEGL18B02732,GL184,,,,,,"51 Northumbria Dr, Henleaze",,,Bristol,County of Bristol,BS9 4HN,,,,Other,,1,2023/12/12 17:44:59+00,2023/12/12 17:44:59+00,Shell Recharge,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,Shell Recharge,shellrech,http://www.shell.co.uk/motorist/welcome-to-shell-recharge.html,08000294601,,Shell Recharge,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,357560.04016505,175884.35242614,51.480312,-2.61253
376772.1574,166983.4597,383,9cc8fdecefe5f4f769a33cb485624d56,GBBPCE814201,Bailbrook House Hotel,,,,,,"Bailbrook House Hotel, Eveleigh Avenue, Londo",,,Bath,Somerset,BA1 7JD,,,,Other,,1,2023/12/31 09:50:48+00,2023/12/31 09:50:48+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,376772.15736131,166983.45969305,51.401398,-2.335291
348327.333,162025.2283,384,c59b6c3ada0a0f824d27c3a01e7295de,GBBPCE672351,Holiday Inn Bristol Airport,,,,,,"Holiday Inn Bristol Airport, A38 Bridgwater R",,,Bristol,Somerset,BS40 5RB,,,,Other,,1,2023/12/31 10:20:23+00,2023/12/31 10:20:23+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,348327.33296797,162025.22830513,51.354935,-2.743447
348327.333,162025.2283,385,95b22f6d3c85b4945466aee72a712a01,GBBPCE1164971,Holiday Inn Bristol Airport,,,,,,"Holiday Inn Bristol Airport, A38 Bridgwater R",,,Bristol,Somerset,BS40 5RB,,,,Other,,1,2023/12/31 10:20:23+00,2023/12/31 10:20:23+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,348327.33296797,162025.22830513,51.354935,-2.743447
348327.333,162025.2283,386,f318e4c186ab19e3d3d3591a2e075d03,GBBPCE1164972,Holiday Inn Bristol Airport,,,,,,"Holiday Inn Bristol Airport, A38 Bridgwater R",,,Bristol,Somerset,BS40 5RB,,,,Other,,1,2023/12/31 10:20:23+00,2023/12/31 10:20:23+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,348327.33296797,162025.22830513,51.354935,-2.743447
361302.2192,183208.7961,387,e1e5fa37a60b0654c564b2896e380b55,GBBPCE672371,Toby Carvery Almondsbury,,,,,,"Toby Carvery Almondsbury, Woodlands Lane, Bra",,,Bristol,Gloucestershire,BS32 4QB,,,,Other,,1,2023/12/31 10:20:23+00,2023/12/31 10:20:23+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,361302.21922755,183208.79611768,51.546436,-2.559451
357479.9283,180988.717800001,388,79e96d6b387afb3df2e614c8af6845f9,GBBPCE672481,Miller & Carter Cribbs Causeway,,,,,,Cribbs Causeway,,,Bristol,County of Bristol,BS10 7TL,,,,Other,,1,2023/12/31 10:20:24+00,2023/12/31 10:20:24+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,357479.92832219,180988.71784441,51.526199,-2.6143
365124.4241,177927.991699999,389,b33b9e75239fe3ace57fdd466768c864,GBBPCE672541,The Sandringham,,,,,,"The Sandringham, Quaker's Road",,,Bristol,County of Bristol,BS16 6NH,,,,Other,,1,2023/12/31 10:20:25+00,2023/12/31 10:20:25+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,365124.42414377,177927.99173312,51.499205,-2.503808
349813.2157,175353.0603,390,20d86a318c98b01b2c95f81f4366e56c,GBBPCE672251,The Priory,,,,,,Station Rd ,,,Portbury,Somerset,BS20 7TN,,,,Other,,1,2023/12/31 14:51:39+00,2023/12/31 14:51:39+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,349813.21572803,175353.06031613,51.474899,-2.724
336850.5382,161941.533,391,e1c8d71fb48352a25b874b3be08a5899,GBBPCE672561,Miller and Carter Weston Gateway,,,,,,"Miller and Carter Weston Gateway, Yew Tree Dr",,,Weston-super-Mare,Somerset,BS22 6DB,,,,Other,,1,2023/12/31 14:53:23+00,2023/12/31 14:53:23+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,336850.53815045,161941.53301075,51.353021,-2.908227
355907.9665,171309.619100001,392,aa01df8e6c2526116e1a7eab3f634de8,GBBPCE672851,The Ashton Bristol,,,,,,"The Ashton, Ashton Road, Long Ashton",,,Bristol,Somerset,BS41 9LX,,,,Other,,1,2023/12/31 16:59:02+00,2023/12/31 16:59:02+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,355907.96654136,171309.61911193,51.439053,-2.635746
345026.1082,174868.8769,393,9f713a6a52c8af8d2122f551e8dca6f1,GBBPCE1127211,Black Rock Training Centre,,,Avon and Somerset Police,,,Black Rock Training Centre - Avon and Somerse,,,Bristol,Somerset,BS20 8JZ,,,,Other,,1,2023/12/31 17:06:32+00,2023/12/31 17:06:32+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,345026.10822839,174868.87685948,51.4701,-2.792845
345026.1082,174868.8769,394,700fddcb72bb6b52f075081e5ad1ad0a,GBBPCE1127212,Black Rock Training Centre,,,Avon and Somerset Police,,,Black Rock Training Centre - Avon and Somerse,,,Bristol,Somerset,BS20 8JZ,,,,Other,,1,2023/12/31 17:06:32+00,2023/12/31 17:06:32+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,345026.10822839,174868.87685948,51.4701,-2.792845
358095.3902,180872.467900001,395,41ee3d54f7e48b58026e65f2e4aa665a,GBBPCE1182031,Bristol Audi,,,,,,"Bristol Audi, Lysander Road, Patchway",,,Bristol,County of Bristol,BS10 7FF,,,,Other,,1,2024/01/01 10:53:37+00,2024/01/01 10:53:37+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,358095.39024343,180872.46791134,51.5252,-2.605415
358095.3902,180872.467900001,396,bf0ac02f82422f5ea76448b12f3f509b,GBBPCE1182032,Bristol Audi,,,,,,"Bristol Audi, Lysander Road, Patchway",,,Bristol,County of Bristol,BS10 7FF,,,,Other,,1,2024/01/01 10:53:37+00,2024/01/01 10:53:37+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,358095.39024343,180872.46791134,51.5252,-2.605415
360473.3668,172333.4538,397,4bef728cf44f6ee697114649e80ae191,GBBPCE615451,DTM Ltd (Bosch service place),,,,,,"DTM Ltd (Bosch service place), Short Street S",,,Bristol,County of Bristol,BS2 0SW,,,,Other,,1,2024/01/02 08:44:36+00,2024/01/02 08:44:36+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,360473.36678945,172333.45377544,51.448597,-2.570181
365874.6376,168836.1041,398,2527d6ee36e5d91ced907633b787976c,GBBPCE774191,Brassmills,,,,,,"Brassmills, Avon Mill Lane, Keynsham",,,Bristol,Somerset,BS31 2UG,,,,Other,,1,2024/01/02 19:05:40+00,2024/01/02 19:05:40+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,365874.63762006,168836.1040894,51.417503,-2.49212
359473.733,172725.2788,399,351345f28c627ecce65526fd115467f7,GBBPCE1093432,Hilton Garden Inn,,,,,,"Hilton Garden Inn, Temple way",,,Bristol,County of Bristol,BS1 6BF,,,,Other,,1,2024/01/02 19:13:19+00,2024/01/02 19:13:19+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,359473.73303433,172725.2788286,51.452049,-2.58461
359473.733,172725.2788,400,77195c4e029ba71a2e914ba4f867274e,GBBPCE923811,Hilton Garden Inn,,,,,,"Hilton Garden Inn, Temple way",,,Bristol,County of Bristol,BS1 6BF,,,,Other,,1,2024/01/02 19:13:19+00,2024/01/02 19:13:19+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,359473.73303433,172725.2788286,51.452049,-2.58461
359473.733,172725.2788,401,597dd91e6b177f393877f173f231593f,GBBPCE923812,Hilton Garden Inn,,,,,,"Hilton Garden Inn, Temple way",,,Bristol,County of Bristol,BS1 6BF,,,,Other,,1,2024/01/02 19:13:19+00,2024/01/02 19:13:19+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,359473.73303433,172725.2788286,51.452049,-2.58461
359473.733,172725.2788,402,b88f071fefbec84cdcd534fe9ac19b17,GBBPCE1093431,Hilton Garden Inn,,,,,,"Hilton Garden Inn, Temple way",,,Bristol,County of Bristol,BS1 6BF,,,,Other,,1,2024/01/02 19:13:19+00,2024/01/02 19:13:19+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,359473.73303433,172725.2788286,51.452049,-2.58461
341631.1697,171502.2203,403,f48f7bb1bc6b73e178f57f632d312b3d,GBBPCE1225291,Clevedon SF Connect,,,,,,"Clevedon SF Connect, Tickenham Road",,,Clevedon,Somerset,BS21 6AB,,,,Other,,1,2024/01/02 19:34:21+00,2024/01/02 19:34:21+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,341631.16968806,171502.22032752,51.439491,-2.84116
341631.1697,171502.2203,404,5429d3157f649805adc2d506df2c31b5,GBBPCE1225292,Clevedon SF Connect,,,,,,"Clevedon SF Connect, Tickenham Road",,,Clevedon,Somerset,BS21 6AB,,,,Other,,1,2024/01/02 19:34:21+00,2024/01/02 19:34:21+00,BP Pulse,*No Owner,NOOWN,http://www.national-charge-point-registry.uk/,03007770001,BP Pulse,BPPulse,https://www.bpchargemaster.com,01582 400331,,BP Pulse,In service,Published,0,N,,,No,,No,,No,,,No,,No,,No,Other,,No,341631.16968806,171502.22032752,51.439491,-2.84116
360011.0228,178844.526799999,405,6350d7f1d2b9b0e80a54a26e171b3cd3,RV01076,"Bevan Court, Filton",,,"Bevan Court, Filton",,Filton,,,,Bristol,Bristol,BS34 7QJ,,,,Alfen,ICU Eve,1,2024/02/16 14:42:12+00,2024/04/19 08:33:45+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,Y,2024/04/19 09:33:45+00,Equans EV Solutions,Yes,www.geniepoint.co.uk,No,,No,,www.geniepoint.co.uk,No,,No,,No,Public estate,,No,360011.02283042,178844.52675637,51.507106,-2.577573
336791.0969,162360.487299999,406,6ad35f559e7937dc2e8eeb0f22fced7e,RV01082,Worle Parkway Station Car Park,,,Worle Parkway Station Car Park,1,Yarbury Way,,,,Weston-super-Mare,Somerset,BS247EP,,,,Alfen,ICU Eve,1,2024/02/16 14:49:11+00,2024/02/16 14:49:11+00,The GeniePoint Network,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,Equans EV Solutions,evsolut,https://www.equans.co.uk/ev-solutions,02035984087,,The GeniePoint Network,In service,Published,0,N,,,Yes,www.geniepoint.co.uk,No,,No,,www.geniepoint.co.uk,No,,No,,No,Public car park,,No,336791.09691826,162360.48726656,51.356781,-2.909155
